A	Coef	t	p.value	p.value.adj	F	F.p.value	CasevsControl	Genes.Symbol	Genes.ID	Genes.Probe	Genes.ENTREZID	Genes.GENENAME	Genes.ALIAS
17.27	0.306	3.89	0.00033	0.006589	15.11	0.00033	1	RPL15	211819	hCT2277501	6138	ribosomal protein L15	DBA12, EC45, L15, RPL10, RPLY10, RPYL10, RPL15
17.6	0.269	2.89	0.00592	0.046627	8.35	0.00592	1	RPL15	179008	hCT2277501,hCT2277500,hCT2251225,hCT2277499	6138	ribosomal protein L15	DBA12, EC45, L15, RPL10, RPLY10, RPYL10, RPL15
11.6	-0.426	-1.74	0.08797	0.262457	3.04	0.08797	0	GLB1	178379	hCT2277510,hCT2354045,hCT22936.3,hCT2277509	2720	galactosidase beta 1	EBP, ELNR1, MPS4B, GLB1
14.45	0.236	2.74	0.00883	0.060297	7.49	0.00883	0	NA	200796	hCT2277539,hCT6493.2,hCT2277543.1,hCT1812976.2	NA	NA	NA
14.44	0.095	0.94	0.34992	0.585492	0.89	0.34992	0	FLJ21919	136571	hCT2277567,hCT2277570,hCT2277561	NA	NA	NA
8.52	0.224	1.2	0.23568	0.469478	1.44	0.23568	0	ZNF407	214534	hCT2277569,hCT1686467.3	55628	zinc finger protein 407	ZNF407
13.86	0.054	0.47	0.64351	0.813837	0.22	0.64351	0	SLC27A3	158887	hCT2277579,hCT10347.3,hCT2277577,hCT2277578	11000	solute carrier family 27 member 3	ACSVL3, FATP3, VLCS-3, SLC27A3
9.84	0.78	3.33	0.00175	0.020595	11.08	0.00175	1	NA	232932	hCT2277597	NA	NA	NA
8.23	-0.108	-0.48	0.633	0.807115	0.23	0.633	0	FLJ33674	151665	hCT2277607,hCT1642998.3	NA	NA	NA
8.29	-0.062	-0.27	0.78626	0.896995	0.07	0.78626	0	NA	699709	hCT2277608.1	NA	NA	NA
9.21	-0.162	-0.61	0.542	0.742952	0.38	0.542	0	CAMK1	157712	hCT2277623,hCT12640.3,hCT2277624,hCT1958791.1,hCT1958792.1	8536	calcium/calmodulin dependent protein kinase I	CAMKI, CAMK1
7.93	0.505	3.15	0.00286	0.028555	9.95	0.00286	1	NA	697602	hCT2277631	NA	NA	NA
8.38	-0.203	-1.1	0.27845	0.515614	1.2	0.27845	0	ATP2B2	191524	hCT2277648,hCT2277650,hCT2277647,hCT1952827.1,hCT2277646,hCT1964891.1	491	ATPase plasma membrane Ca2+ transporting 2	PMCA2, PMCA2a, PMCA2i, ATP2B2
10.47	-0.265	-1.06	0.29339	0.530253	1.13	0.29339	0	NA	229253	hCT2277657	NA	NA	NA
12.54	0.172	1.29	0.20402	0.431912	1.66	0.20402	0	C18orf22	121301	hCT2277669,hCT2277665	NA	NA	NA
10.78	0.959	3.45	0.00121	0.016171	11.93	0.00121	1	NA	232921	hCT2277672	NA	NA	NA
7.48	-0.314	-1.43	0.15849	0.372387	2.06	0.15849	0	NA	233335	hCT2277674	NA	NA	NA
7.78	-0.239	-0.99	0.32848	0.565641	0.98	0.32848	0	NA	181494	hCT2277682	NA	NA	NA
14.92	-0.327	-2.44	0.01867	0.098518	5.95	0.01867	0	NA	157936	hCT2277690	NA	NA	NA
8.03	0.173	0.99	0.32578	0.562942	0.99	0.32578	0	FBXO15	106775	hCT2277699,hCT2277698,hCT9121.3,hCT2277700	201456	F-box protein 15	FBX15, FBXO15
9.95	-0.605	-1.92	0.06167	0.210687	3.67	0.06167	0	NOVA2	172786	hCT2277706,hCT11890.3	4858	NOVA alternative splicing regulator 2	ANOVA, NOVA3, NOVA2
11.58	-0.925	-3.17	0.0027	0.027524	10.08	0.0027	-1	SYMPK	139875	hCT2277712,hCT2353201,hCT2353200,hCT11892.2,hCT2277710	8189	symplekin	SPK, SYM, SYMPK
14.04	-0.357	-3.13	0.00307	0.030046	9.79	0.00307	-1	SIX5	209185	hCT2277719.1	147912	SIX homeobox 5	BOR2, DMAHP, SIX5
9.37	-1.145	-4.22	0.00012	0.003196	17.8	0.00012	-1	DMPK	197533	hCT2277725.1,hCT2277720.2,hCT2277722.1,hCT2277718.1,hCT2277717.1,hCT2277721.2	1760	dystrophia myotonica protein kinase	DM, DM1, DM1PK, DMK, MDPK, MT-PK, DMPK
9.93	-0.866	-2.4	0.02067	0.105559	5.75	0.02067	0	NA	145645	hCT2277728.1,hCT2277724.1	NA	NA	NA
16.06	0.051	0.43	0.67212	0.832542	0.18	0.67212	0	CTNNB1	214897	hCT2277743,hCT18957.3,hCT2277746	1499	catenin beta 1	CTNNB, MRD19, armadillo, CTNNB1
12.49	0.443	1.98	0.05362	0.193342	3.93	0.05362	0	RTN2	179985	hCT2277751,hCT2277754,hCT2353158,hCT2353159,hCT2353157,hCT2353160	6253	reticulon 2	NSP2, NSPL1, NSPLI, SPG12, RTN2
9.09	-0.4	-1.87	0.06749	0.222376	3.51	0.06749	0	GPR4	181558	hCT2277752	2828	G protein-coupled receptor 4	GPR4
10.91	-0.588	-3.14	0.00294	0.029149	9.89	0.00294	-1	OPA3	164604	hCT2277755	80207	OPA3, outer mitochondrial membrane lipid metabolism regulator	MGA3, OPA3
9.93	0.031	0.17	0.86226	0.934973	0.03	0.86226	0	NA	453283	hCT2277757	NA	NA	NA
8.25	0.465	1.81	0.07705	0.241633	3.27	0.07705	0	SETMAR	201256	hCT2277789,hCT5743.2	6419	SET domain and mariner transposase fusion gene	METNASE, Mar1, SETMAR
9.47	0.206	0.91	0.36763	0.601632	0.83	0.36763	0	SETMAR	217334	hCT2277789,hCT5743.2,hCT1958780	6419	SET domain and mariner transposase fusion gene	METNASE, Mar1, SETMAR
11.96	0.73	4.45	6e-05	0.001951	19.77	6e-05	1	ITPR1	111111	hCT2277793,hCT2277799,hCT12824.3,hCT2277797,hCT1958801.1,hCT2277792,hCT2277795,hCT2277796	3708	inositol 1,4,5-trisphosphate receptor type 1	ACV, CLA4, INSP3R1, IP3R, IP3R1, PPP1R94, SCA15, SCA16, SCA29, ITPR1
7.52	0.322	1.47	0.14762	0.357047	2.17	0.14762	0	C10orf71	232233	hCT2277808	118461	chromosome 10 open reading frame 71	C10orf71
10.24	0.032	0.14	0.88574	0.947143	0.02	0.88574	0	NA	231854	hCT2277809	NA	NA	NA
8.04	-0.09	-0.44	0.66092	0.824691	0.19	0.66092	0	C10orf71	228845	hCT2277810	118461	chromosome 10 open reading frame 71	C10orf71
11.19	-0.949	-3.99	0.00024	0.005287	15.89	0.00024	-1	NA	144779	hCT2277828.3,hCT2349446	NA	NA	NA
7.53	0.169	0.91	0.36946	0.603267	0.82	0.36946	0	C10orf64	101353	hCT2277828.3,hCT2349446,hCT2349447.1,hCT2349445.1,hCT1783827.3	NA	NA	NA
10.51	0.444	1.61	0.11339	0.305518	2.61	0.11339	0	NA	123279	hCT2277837,hCT2345459.1,hCT2277835.1,hCT2277836,hCT18955.4,hCT2344851.1	NA	NA	NA
8.29	-0.03	-0.15	0.87941	0.944003	0.02	0.87941	0	NA	129535	hCT2277837,hCT2345459.1,hCT2277835.1,hCT2344851.1	NA	NA	NA
11.29	0.42	2.29	0.02702	0.12558	5.22	0.02702	0	KCNG2	152994	hCT2277848,hCT2277847	26251	potassium voltage-gated channel modifier subfamily G member 2	KCNF2, KV6.2, KCNG2
12.21	0.182	1.34	0.18539	0.408753	1.81	0.18539	0	ATP9B	200692	hCT2277878,hCT1950260.1,hCT2354315	374868	ATPase phospholipid transporting 9B (putative)	ATPASEP, ATPIIB, HUSSY-20, NEO1L, hMMR1, ATP9B
8.1	0.299	0.64	0.52624	0.731697	0.41	0.52624	0	NA	233142	hCT2277922	NA	NA	NA
8.21	-0.059	-0.25	0.80492	0.907333	0.06	0.80492	0	NA	234363	hCT2277923	NA	NA	NA
8.22	0.554	2.48	0.01712	0.092949	6.13	0.01712	0	NA	233147	hCT2277925	NA	NA	NA
7.94	0.279	1.22	0.22924	0.462184	1.49	0.22924	0	NA	232170	hCT2277936	NA	NA	NA
12.42	-0.131	-1.09	0.28041	0.517088	1.19	0.28041	0	NA	519015	hCT2277945.1	NA	NA	NA
8.12	0.187	0.92	0.36081	0.595857	0.85	0.36081	0	THRB	222961	hCT2277950,hCT2277953,hCT2277954,hCT1957928.1,hCT6550.3,hCT2354171	7068	thyroid hormone receptor beta	C-ERBA-2, C-ERBA-BETA, ERBA2, GRTH, NR1A2, PRTH, THR1, THRB1, THRB2, THRB
8.29	-0.602	-2.62	0.01183	0.073382	6.88	0.01183	0	THRB	126764	hCT2277950,hCT2277953,hCT2277954,hCT6550.3,hCT2354171	7068	thyroid hormone receptor beta	C-ERBA-2, C-ERBA-BETA, ERBA2, GRTH, NR1A2, PRTH, THR1, THRB1, THRB2, THRB
8.96	0.501	2.19	0.03337	0.14339	4.82	0.03337	0	NA	228916	hCT2277960	NA	NA	NA
8.29	-0.237	-1.3	0.20072	0.428355	1.69	0.20072	0	NA	234220	hCT2277963	NA	NA	NA
10.17	0.776	2.93	0.00535	0.043613	8.57	0.00535	1	NKIRAS1	159222	hCT2277964,hCT2277966	28512	NFKB inhibitor interacting Ras like 1	KBRAS1, kappaB-Ras1, NKIRAS1
9.23	-0.188	-0.8	0.42896	0.655069	0.64	0.42896	0	NA	229408	hCT2277977	NA	NA	NA
11.51	0.153	1.77	0.08402	0.25538	3.12	0.08402	0	DDX20	167436	hCT2277978.1,hCT31332.3	11218	DEAD-box helicase 20	DP103, GEMIN3, DDX20
11.31	0.394	2.74	0.00868	0.05965	7.53	0.00868	0	DKFZp547A023	125217	hCT2277985,hCT2277986,hCT31340.2	NA	NA	NA
20.21	0.067	0.37	0.71655	0.857709	0.13	0.71655	0	PSG3	212146	hCT2278050,hCT2353098,hCT2278049	5671	pregnancy specific beta-1-glycoprotein 3	PSG3
8.33	0.258	1.03	0.30792	0.5454	1.06	0.30792	0	NA	234949	hCT2278064	NA	NA	NA
11.43	0.148	0.43	0.67247	0.832811	0.18	0.67247	0	NA	235412	hCT2278065	NA	NA	NA
17.85	-0.239	-2.25	0.02944	0.132669	5.06	0.02944	0	RPL14	117300	hCT2278076,hCT2278075,hCT2354143,hCT2354142	9045	ribosomal protein L14	CAG-ISL-7, CTG-B33, L14, RL14, hRL14, RPL14
9.84	-0.19	-0.94	0.34977	0.585298	0.89	0.34977	0	NA	232216	hCT2278077	NA	NA	NA
10.11	0.725	0.95	0.34609	0.58202	0.91	0.34609	0	NA	228243	hCT2278095	NA	NA	NA
11.01	0.332	2.13	0.03908	0.158499	4.52	0.03908	0	C18orf1	113714	hCT2278097,hCT28423.3,hCT2278096	NA	NA	NA
7.67	-0.47	-2.82	0.00713	0.052586	7.95	0.00713	0	NA	227598	hCT2278099.1	NA	NA	NA
8.29	0.407	1.57	0.12376	0.321602	2.46	0.12376	0	MC5R	105731	hCT2278107	4161	melanocortin 5 receptor	MC2, MC5R
9.48	-0.255	-1.37	0.17821	0.398933	1.87	0.17821	0	NA	235504	hCT2278117	NA	NA	NA
13.31	-0.021	-0.17	0.86305	0.935293	0.03	0.86305	0	PIK4CB	179706	hCT2278134,hCT1968266.1	NA	NA	NA
10.64	0.123	1.33	0.19013	0.414543	1.77	0.19013	0	SEMA6C	125738	hCT2278144,hCT2278143,hCT2278142,hCT2278145	10500	semaphorin 6C	SEMAY, m-SemaY, m-SemaY2, SEMA6C
8.98	0.027	0.09	0.92715	0.967544	0.01	0.92715	0	CTMP	213230	hCT2278155,hCT2278154,hCT2278153	NA	NA	NA
9.79	-0.37	-2.38	0.02136	0.1077	5.69	0.02136	0	POGZ	146920	hCT2278169,hCT2278167,hCT2278168,hCT2352655,hCT2352654	23126	pogo transposable element with ZNF domain	MRD37, WHSUS, ZNF280E, ZNF635, ZNF635m, POGZ
11.58	-0.163	-0.95	0.34559	0.581538	0.91	0.34559	0	POGZ	122709	hCT2278169,hCT2352655,hCT2352653,hCT2352654	23126	pogo transposable element with ZNF domain	MRD37, WHSUS, ZNF280E, ZNF635, ZNF635m, POGZ
9.63	0.292	1.08	0.28536	0.522307	1.17	0.28536	0	RFX5	133261	hCT2278172,hCT1950786.1,hCT2278173	5993	regulatory factor X5	RFX5
8.01	-0.258	-1.52	0.13466	0.337924	2.32	0.13466	0	NA	230684	hCT2278190	NA	NA	NA
12.29	0.052	0.44	0.66177	0.825321	0.19	0.66177	0	NA	232218	hCT2278247	NA	NA	NA
8.38	0.336	1.27	0.21012	0.438678	1.62	0.21012	0	NA	611537	hCT2278253	NA	NA	NA
8.33	0.546	2.04	0.04679	0.17733	4.18	0.04679	0	NA	229256	hCT2278259	NA	NA	NA
9.48	0.145	0.74	0.46457	0.682916	0.54	0.46457	0	ST7L	128921	hCT2278288,hCT2278286,hCT2278291,hCT29705.3	54879	suppression of tumorigenicity 7 like	FAM4B, ST7R, STLR, ST7L
8.93	0.429	1.66	0.10374	0.29016	2.76	0.10374	0	ST7L	225875	hCT2278289	54879	suppression of tumorigenicity 7 like	FAM4B, ST7R, STLR, ST7L
9.09	-0.231	-1.25	0.2187	0.44974	1.56	0.2187	0	KCND3	152700	hCT2278294,hCT2353022,hCT31335.2	3752	potassium voltage-gated channel subfamily D member 3	BRGDA9, KCND3L, KCND3S, KSHIVB, KV4.3, SCA19, SCA22, KCND3
11.23	-0.02	-0.17	0.86343	0.935414	0.03	0.86343	0	LOC55924	110188	hCT2278297,hCT31333.3	NA	NA	NA
11.42	0.117	1.1	0.2779	0.51508	1.21	0.2779	0	NA	233191	hCT2278300	NA	NA	NA
8.41	-0.493	-1.85	0.0704	0.228596	3.43	0.0704	0	RAB11FIP5	143827	hCT2278302.1,hCT2278303.1,hCT2278301.1	26056	RAB11 family interacting protein 5	GAF1, RIP11, pp75, RAB11FIP5
9.5	0.65	2.57	0.01363	0.080284	6.59	0.01363	0	SFXN5	211456	hCT2278304,hCT2358339	94097	sideroflexin 5	BBG-TCC, SFXN5
7.8	-0.397	-1.63	0.10969	0.299589	2.66	0.10969	0	NA	233038	hCT2278323	NA	NA	NA
7.55	-0.08	-0.42	0.67851	0.836366	0.17	0.67851	0	DLEC1	213368	hCT2278348,hCT2278350,hCT33708.2,hCT2278352,hCT2278351	9940	deleted in lung and esophageal cancer 1	CFAP81, DLC-1, DLC1, F56, DLEC1
8.89	0.058	0.26	0.79753	0.903135	0.07	0.79753	0	NA	230909	hCT2278355	NA	NA	NA
8.33	0.071	0.46	0.6458	0.81516	0.21	0.6458	0	SLC22A13	109888	hCT2278363,hCT2278361	9390	solute carrier family 22 member 13	OAT10, OCTL1, OCTL3, ORCTL-3, ORCTL3, SLC22A13
7.29	-0.062	-0.25	0.79995	0.904501	0.06	0.79995	0	NA	230048	hCT2278369	NA	NA	NA
9.99	0.213	0.87	0.39104	0.621916	0.75	0.39104	0	ANKH	226479	hCT2278371,hCT2359276	56172	ANKH inorganic pyrophosphate transport regulator	ANK, CCAL2, CMDJ, CPPDD, HANK, MANK, ANKH
11.44	-0.44	-3.46	0.00119	0.01603	11.96	0.00119	-1	MOV10	122087	hCT2278397,hCT29706.3,hCT2278400	4343	Mov10 RISC complex RNA helicase	fSAP113, gb110, MOV10
7.78	0.732	3.4	0.00141	0.017882	11.57	0.00141	1	NA	228372	hCT2278402	NA	NA	NA
9.01	-0.056	-0.26	0.79264	0.900074	0.07	0.79264	0	NA	232524	hCT2278409	NA	NA	NA
11.34	0.31	1.09	0.28065	0.517289	1.19	0.28065	0	NA	128236	hCT2278422.1	NA	NA	NA
8.38	0.062	0.23	0.81874	0.91421	0.05	0.81874	0	NA	232134	hCT2278444	NA	NA	NA
11.96	0.381	1.96	0.05672	0.20024	3.82	0.05672	0	HSD3B2	201966	hCT2278449,hCT28302.3,hCT2278448	3284	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2	HSD3B, HSDB, SDR11E2, HSD3B2
14.84	0.069	0.53	0.59693	0.782159	0.28	0.59693	0	SHC1	195726	hCT2278470.1,hCT2352636,hCT2278473.1,hCT2352637	6464	SHC adaptor protein 1	SHC, SHCA, SHC1
17.54	0.072	0.81	0.42366	0.650395	0.65	0.42366	0	NA	165124	hCT2278500,hCT2278502	NA	NA	NA
13.02	0.164	0.51	0.61583	0.795356	0.26	0.61583	0	TPM3	222573	hCT2278515,hCT2278518,hCT2278511,hCT2278513,hCT2278516,hCT2278510,hCT2278512,hCT2278514,hCT2278517	7170	tropomyosin 3	CAPM1, CFTD, HEL-189, HEL-S-82p, NEM1, OK/SW-cl.5, TM-5, TM3, TM30, TM30nm, TM5, TPMsk3, TRK, hscp30, TPM3
12.71	0.406	1.35	0.1829	0.405535	1.83	0.1829	0	TPM3	224032	hCT2278516,hCT2278510,hCT2278512,hCT2278514	7170	tropomyosin 3	CAPM1, CFTD, HEL-189, HEL-S-82p, NEM1, OK/SW-cl.5, TM-5, TM3, TM30, TM30nm, TM5, TPMsk3, TRK, hscp30, TPM3
15.6	-0.301	-3.4	0.00141	0.017839	11.58	0.00141	-1	TPM3	143538	hCT2278518,hCT1639979.3	7170	tropomyosin 3	CAPM1, CFTD, HEL-189, HEL-S-82p, NEM1, OK/SW-cl.5, TM-5, TM3, TM30, TM30nm, TM5, TPMsk3, TRK, hscp30, TPM3
11.76	-0.062	-0.51	0.61046	0.791292	0.26	0.61046	0	FLJ32934	157563	hCT2278524.1,hCT2349486,hCT2278525.1	NA	NA	NA
10.84	-0.324	-2.17	0.03534	0.148173	4.71	0.03534	0	NA	235043	hCT2278526	NA	NA	NA
8.7	-0.105	-0.4	0.69394	0.845449	0.16	0.69394	0	SLC22A15	213603	hCT2278529.1,hCT2278530	55356	solute carrier family 22 member 15	FLIPT1, PRO34686, SLC22A15
10.73	0.104	0.75	0.45614	0.676572	0.57	0.45614	0	PHTF1	150310	hCT2278564,hCT2278563,hCT29880.2,hCT2278562	10745	putative homeodomain transcription factor 1	PHTF, PHTF1
7.98	0.056	0.19	0.84672	0.928317	0.04	0.84672	0	NA	235935	hCT2278571,hCT2278570	NA	NA	NA
10.45	0.262	1.02	0.31266	0.549891	1.04	0.31266	0	AD026	112509	hCT2278577,hCT1799046.3,hCT2278575.1	NA	NA	NA
8.66	0.391	1.72	0.09256	0.270821	2.95	0.09256	0	FLJ31204	125853	hCT2278587	NA	NA	NA
14.83	-0.039	-0.24	0.81068	0.91043	0.06	0.81068	0	FLJ22457	141449	hCT2278592,hCT2278591,hCT31242.3,hCT2278594,hCT2278596,hCT1958861.1	NA	NA	NA
15.14	0.041	0.28	0.77868	0.8933	0.08	0.77868	0	RIF1	152393	hCT2278599.1,hCT31239.4	55183	replication timing regulatory factor 1	RIF1
7.48	0.275	1.11	0.27269	0.509197	1.23	0.27269	0	KCNA3	125040	hCT2278604.1,hCT1642293.4	3738	potassium voltage-gated channel subfamily A member 3	HGK5, HLK3, HPCN3, HUKIII, KV1.3, MK3, PCN3, KCNA3
7.64	0.242	1.1	0.27514	0.512041	1.22	0.27514	0	KCNA2	198948	hCT2278607,hCT29405.3	3737	potassium voltage-gated channel subfamily A member 2	EIEE32, HBK5, HK4, HUKIV, KV1.2, MK2, NGK1, RBK2, KCNA2
8.92	0.51	2.2	0.03279	0.141784	4.85	0.03279	0	NA	234564	hCT2278611	NA	NA	NA
9.87	0.35	1.74	0.08806	0.262608	3.04	0.08806	0	NA	126439	hCT2278612.2,hCT2349866	NA	NA	NA
7.79	0.584	2.43	0.01924	0.100445	5.89	0.01924	0	ADAM30	205542	hCT2278613.1	11085	ADAM metallopeptidase domain 30	svph4, ADAM30
8.28	-0.485	-2.47	0.01734	0.093806	6.1	0.01734	0	NA	661543	hCT2278629	NA	NA	NA
10.63	0.298	2.26	0.02894	0.131266	5.09	0.02894	0	NA	230545	hCT2278632	NA	NA	NA
7.23	-0.143	-0.64	0.524	0.730261	0.41	0.524	0	NA	235943	hCT2278638	NA	NA	NA
11.84	0.398	5.32	0	0.000279	28.25	0	1	NA	231780	hCT2278641	NA	NA	NA
7.65	-0.707	-3.24	0.00227	0.024477	10.47	0.00227	-1	NA	229771	hCT2278648,hCT1642040.2	NA	NA	NA
10.67	-0.778	-4.64	3e-05	0.001272	21.55	3e-05	-1	TRIO	153143	hCT2278656,hCT1962736.1,hCT28221.3,hCT2278654	7204	trio Rho guanine nucleotide exchange factor	ARHGEF23, MEBAS, MRD44, tgat, TRIO
12.97	0.152	1.16	0.25389	0.489128	1.34	0.25389	0	HIST2H2AB	172307	hCT2278661.1	317772	histone cluster 2 H2A family member b	H2AB, HIST2H2AB
12.67	0.112	1.05	0.29806	0.535137	1.11	0.29806	0	CGI-143	115921	hCT2278691.1,hCT2278694.1,hCT2344830,hCT2278693.1	NA	NA	NA
8.22	-0.093	-0.37	0.71443	0.8568	0.14	0.71443	0	NA	232503	hCT2278695	NA	NA	NA
13.54	0.326	3.63	0.00073	0.011337	13.16	0.00073	1	PD2	224305	hCT2278701,hCT34641.3,hCT2278702	NA	NA	NA
11.3	0.204	1.82	0.07564	0.239033	3.31	0.07564	0	IL28B	235799	hCT2278707	NA	NA	NA
8.17	0.15	0.65	0.51781	0.725129	0.42	0.51781	0	FBXO27	124485	hCT2278712.1	126433	F-box protein 27	FBG5, Fbx27, FBXO27
10.96	-1.011	-4.19	0.00013	0.003414	17.54	0.00013	-1	SIRT2	121901	hCT2278722,hCT2278724,hCT2278721,hCT2353091,hCT2278723,hCT2278720	22933	sirtuin 2	SIR2, SIR2L, SIR2L2, SIRT2
8.69	0.266	0.91	0.36679	0.600928	0.83	0.36679	0	FLJ45909	118178	hCT2278726,hCT11607.3	NA	NA	NA
7.87	-0.323	-1.1	0.27552	0.512545	1.22	0.27552	0	ALMS1	100302	hCT2278763,hCT2278761,hCT2278762,hCT2358507	7840	ALMS1, centrosome and basal body associated protein	ALSS, ALMS1
10.1	-0.244	-1.72	0.09316	0.271915	2.94	0.09316	0	SPR	120321	hCT2278769,hCT30757.2	6697	sepiapterin reductase (7,8-dihydrobiopterin:NADP+ oxidoreductase)	SDR38C1, SPR
12.45	0.758	2.7	0.00973	0.064242	7.29	0.00973	0	SLC16A1	186473	hCT2278772,hCT2353023,hCT28688.4	6566	solute carrier family 16 member 1	HHF7, MCT, MCT1, MCT1D, SLC16A1
10.49	0.204	1.18	0.24538	0.480218	1.39	0.24538	0	NA	230838	hCT2278787	NA	NA	NA
8.5	0.053	0.24	0.81509	0.912766	0.06	0.81509	0	PPP2CZ	182382	hCT2278788,hCT2278789,hCT2278779,hCT2278780,hCT2278782,hCT2350169,hCT2350168	NA	NA	NA
8.17	0.553	2.71	0.00952	0.06323	7.33	0.00952	0	NA	232522	hCT2278791	NA	NA	NA
11.4	0.062	0.47	0.64401	0.813961	0.22	0.64401	0	SMYD5	146508	hCT2278794,hCT2278793	10322	SMYD family member 5	NN8-4AG, RAI15, RRG1, ZMYND23, SMYD5
16.54	0.037	0.41	0.68324	0.839092	0.17	0.68324	0	CCT7	180938	hCT2278797,hCT2278798,hCT2278800	10574	chaperonin containing TCP1 subunit 7	CCTETA, CCTH, NIP7-1, TCP1ETA, CCT7
15.55	0.142	1.06	0.29632	0.533375	1.12	0.29632	0	UNR	165076	hCT2278807,hCT2278809,hCT29699.3,hCT2353028,hCT2278804,hCT2278805,hCT2278801	NA	NA	NA
13.13	0.01	0.09	0.92479	0.966495	0.01	0.92479	0	NA	230156	hCT2278811,hCT31818.2	NA	NA	NA
7.41	0.552	2.68	0.01034	0.066958	7.16	0.01034	0	CASQ2	160758	hCT2278817,hCT2278816	845	calsequestrin 2	PDIB2, CASQ2
14.13	-0.281	-3.01	0.00425	0.037497	9.07	0.00425	-1	MTX1	139589	hCT2278827.1,hCT2278824.1,hCT2278825.1,hCT2278826.1,hCT2352736	4580	metaxin 1	MTX, MTXN, MTX1
13.62	-0.141	-0.9	0.3721	0.605746	0.81	0.3721	0	RUSC1	192719	hCT2278835.1,hCT2344271,hCT2278834.1,hCT2278836.1	23623	RUN and SH3 domain containing 1	NESCA, RUSC1
14.92	0.186	2.03	0.04824	0.180788	4.12	0.04824	0	FDPS	218546	hCT2278838.1,hCT2278840.1,hCT2352749,hCT2278837	2224	farnesyl diphosphate synthase	FPPS, FPS, POROK9, FDPS
12.09	0.177	1.6	0.11663	0.310596	2.56	0.11663	0	FDPS	205175	hCT2278838.1,hCT2352749,hCT2278837	2224	farnesyl diphosphate synthase	FPPS, FPS, POROK9, FDPS
12.71	-0.141	-0.44	0.66124	0.824871	0.19	0.66124	0	LMNA	210989	hCT2278869,hCT2278870,hCT2278868,hCT2278871,hCT2278873	4000	lamin A/C	CDCD1, CDDC, CMD1A, CMT2B1, EMD2, FPL, FPLD, FPLD2, HGPS, IDC, LDP1, LFP, LGMD1B, LMN1, LMNC, LMNL1, MADA, PRO1, LMNA
10.38	-0.477	-2.06	0.04534	0.173901	4.24	0.04534	0	SEMA4A	155754	hCT2278876,hCT2352665,hCT1782087.2,hCT8237.3	64218	semaphorin 4A	CORD10, RP35, SEMAB, SEMB, SEMA4A
9.43	0.02	0.08	0.93352	0.970756	0.01	0.93352	0	GPR173	156893	hCT2278877,hCT1647720.1	54328	G protein-coupled receptor 173	SREB3, GPR173
11.32	0.206	1.43	0.15943	0.373802	2.05	0.15943	0	IL17R	168845	hCT2278895,hCT10990.2,hCT1783663.2	NA	NA	NA
7.43	-0.11	-0.39	0.69787	0.847675	0.15	0.69787	0	NA	229411	hCT2278902	NA	NA	NA
13.87	-0.352	-3.02	0.00415	0.036887	9.12	0.00415	-1	NA	147205	hCT2278913	NA	NA	NA
10.1	-0.025	-0.14	0.89117	0.94956	0.02	0.89117	0	NA	103718	hCT2278918.1,hCT1836209.1	NA	NA	NA
9.64	0.227	1.08	0.28619	0.523265	1.16	0.28619	0	NA	224856	hCT2278919.1	NA	NA	NA
11.81	-0.434	-3	0.00439	0.038266	9	0.00439	-1	UBP1	125840	hCT2278926,hCT2278925,hCT11147.4,hCT2354050	7342	upstream binding protein 1 (LBP-1a)	LBP-1B, LBP-1a, LBP1A, LBP1B, UBP1
15.21	-0.248	-2.13	0.03879	0.157874	4.53	0.03879	0	MAGED2	196532	hCT2278939,hCT1967995.1,hCT1967996.1,hCT2357606,hCT1967997.1,hCT2278940,hCT2278941,hCT9727.3,hCT1967999.1,hCT1967998.1	10916	MAGE family member D2	11B6, BARTS5, BCG-1, BCG1, HCA10, MAGE-D2, MAGED2
11.25	0.194	0.81	0.42351	0.650338	0.65	0.42351	0	ACAA1	126099	hCT2278964,hCT1967980.1,hCT2278965,hCT2278966,hCT33702.3,hCT2278968	30	acetyl-CoA acyltransferase 1	ACAA, PTHIO, THIO, ACAA1
13.64	0.056	0.63	0.53311	0.73683	0.39	0.53311	0	ACAA1	202626	hCT2278964,hCT1967980.1,hCT33702.3,hCT2278968	30	acetyl-CoA acyltransferase 1	ACAA, PTHIO, THIO, ACAA1
12.07	0.102	0.55	0.58833	0.776505	0.3	0.58833	0	PTHR1	201675	hCT2278989,hCT5674.3	NA	NA	NA
7.94	-0.104	-0.45	0.65423	0.821132	0.2	0.65423	0	NA	229418	hCT2279009.1	NA	NA	NA
8.04	-0.027	-0.12	0.90495	0.956656	0.01	0.90495	0	NA	168207	hCT2279036.1,hCT2279038.1	NA	NA	NA
8.12	0.468	1.94	0.05889	0.204541	3.76	0.05889	0	ADAMTS20	219728	hCT2279036.1,hCT2341054.1,hCT2279038.1,hCT2279035.1	80070	ADAM metallopeptidase with thrombospondin type 1 motif 20	ADAM-TS20, ADAMTS-20, GON-1, ADAMTS20
13.38	0.468	4.13	0.00016	0.003908	17.04	0.00016	1	SACM1L	109636	hCT2279050,hCT6460.3,hCT2279051	22908	SAC1 suppressor of actin mutations 1 like (yeast)	SAC1, SACM1L
