gse	probe	symbol	logfc	aveexpr	t	b	p.value	adj.p.val
GSE35574	ILMN_1714990	DBT	0.132483842515743	8.26921370104255	2.48902926480782	-3.19055738902112	0.014555708054197	0.34459479258718
GSE35574	ILMN_1658413	HYDIN	-0.0505860967509291	5.56136522219149	-2.48895796723853	-3.19071603973478	0.0145584436491739	0.34459479258718
GSE4707	A_23_P69493	RHOA	0.1335425	0.083675	2.77831261216804	-2.91374642138214	0.0145585831162037	0.302624224437662
GSE74341	A_23_P28590	FASTKD1	-0.242266666666667	0.12724	-2.62089933023026	-3.26443105892543	0.0145592430942131	0.0770679245798995
GSE14722	205073_at	CYP2J2	0.401034120825763	8.15963112856522	2.62179275951567	-2.98535536233203	0.0145607415221707	0.655952514625133
GSE35574	ILMN_1726391	MRPL39	-0.140340600119446	8.1716977188617	-2.48888179505686	-3.19088553302349	0.0145613667854655	0.34459479258718
GSE35574	ILMN_1673998	SSTR1	-0.112746375988888	5.84759660038298	-2.48885369031297	-3.19094806869653	0.0145624454484002	0.34459479258718
GSE4707	A_23_P390044	MAFG	0.141575	-0.024775	2.77808051418825	-2.91414951273489	0.0145652810415655	0.302624224437662
GSE60438	ILMN_1721727	USP6	-0.0663840476190334	6.76113690909091	-2.49918702396364	-3.06576352844995	0.0145670534585106	0.542993481681178
GSE14722	217911_s_at	BAG3	-0.257614084075747	8.99073195969565	-2.62155290134183	-2.98582021473797	0.014568767991947	0.655952514625133
GSE44711	ILMN_1783231	PLEKHB1	-1.47120268335914	1.94455580583006	-2.72360841134703	-3.02118655374755	0.0145743476922968	0.27228553957298
GSE4707	A_23_P140301	PSMA3	0.1203842	-0.0180362857142857	2.77769548229795	-2.91481819189147	0.0145763989832477	0.302624224437662
GSE25906	ILMN_1718198	NPY5R	-0.106710170372502	5.98627105115	-2.51457212100875	-3.21923229569219	0.0145843532224928	0.247800861108295
GSE44711	ILMN_1772957	FOXRED2	-1.02121894926095	3.97035928933186	-2.72322802102902	-3.02189179990753	0.014585897900293	0.272313811731854
GSE74341	A_33_P3412980	LINC00272	0.161133333333333	0.29148	2.62002298531477	-3.26623568490642	0.0145886130912539	0.0771803321154926
GSE74341	A_33_P3284197	POMGNT1	0.334	-0.1166	2.61999191669284	-3.26629965721882	0.0145896553456003	0.0771803321154926
GSE74341	A_24_P208045	EDEM3	-0.2316	0.38124	-2.61984440352411	-3.26660339063059	0.0145946048960072	0.0771984226690058
GSE35574	ILMN_1794594	RASGRP2	0.126467013374072	6.38575649020213	2.48799815530347	-3.19285141974335	0.014595315236021	0.345035814009612
GSE4707	A_24_P407224	RASSF8	0.085017	0.0423764285714286	2.77700230313114	-2.91602197234346	0.0145964356395387	0.302624224437662
GSE60438	ILMN_1766024	PDCD10	0.148103347619072	9.54577001298701	2.49840756809912	-3.06743071864118	0.0145966715018889	0.542993481681178
GSE4707	A_23_P501877	ZFP64	0.1775004	0.0130285	2.77690860945696	-2.91618467624195	0.014599145955128	0.302624224437662
GSE74341	A_33_P3388806	FPGT-TNNI3K	-0.1252	-0.08372	-2.61970327802694	-3.26689396270411	0.0145993415860746	0.0772153836197981
GSE74341	A_23_P216455	RLN2	-0.242666666666667	0.1498	-2.6195973504271	-3.26711205787953	0.0146028978481198	0.077221500463697
GSE4707	A_23_P70827	KIAA1549	-0.1652	-0.14235	-2.77677657674993	-2.91641395571268	0.0146029661520355	0.302624224437662
GSE4707	A_24_P12149	CLINT1	0.084609	0.05881	2.77677009097681	-2.91642521842295	0.0146031538346482	0.302624224437662
GSE4707	A_24_P942112	POLR1B	0.23515	0.115564285714286	2.77675823298262	-2.91644581011638	0.014603496982442	0.302624224437662
GSE74341	A_23_P419947	MLF1	-0.207766666666667	0.01304	-2.61957766891608	-3.26715257975492	0.0146035586961488	0.077221500463697
GSE4707	A_32_P188674	NPM1	0.1632246	-0.057361	2.77664795133692	-2.91663731589314	0.0146066886997501	0.302624224437662
GSE35574	ILMN_1692962	CTDSP2	-0.162737885315746	9.9922996507234	-2.48769557291827	-3.1935244534332	0.0146069563946289	0.345142732821625
GSE74341	A_33_P3225760	PCDH18	-0.512566666666667	-0.12944	-2.61929913554641	-3.26772602835269	0.0146129140318871	0.0772583895303593
GSE44711	ILMN_1669252	CUL2	0.490942636507214	7.58581331458703	2.72233128466717	-3.02355422182233	0.0146131612994076	0.272555847276164
GSE74341	A_23_P206501	CLEC18B	0.6489	0.20204	2.61927881048815	-3.26776787254532	0.0146135969257516	0.0772583895303593
GSE74341	A_33_P3268174	KBTBD6	-0.2824	-0.11704	-2.6191264149259	-3.26808161096028	0.0146187181550631	0.0772773680641939
GSE60438	ILMN_2312906	MIA3	-0.0776613999999807	7.11224236363636	-2.49782342610772	-3.06867986339298	0.0146189034048744	0.542993481681178
GSE44711	ILMN_1807610	PRPH2	-0.632457893575743	3.73047927717713	-2.72207584802714	-3.02402773083486	0.0146209362719316	0.272587330611841
GSE25906	ILMN_1706718	TMEM80	-0.0741907755287885	5.50360525241667	-2.51351016007325	-3.22156381695505	0.0146240859060648	0.248388738853799
GSE74341	A_23_P162120	NUMA1	-0.210066666666667	0.01456	-2.61895215653619	-3.26844034609391	0.0146245761341505	0.0773002368159109
GSE60438	ILMN_1732216	NARS	-0.153668514285679	10.0330893896104	-2.4976037253895	-3.0691496139206	0.0146272728823992	0.542993481681178
GSE74341	A_23_P353717	RMI2	-0.358233333333333	-0.17604	-2.6186882074101	-3.26898369663228	0.0146334533860635	0.0773309587147905
GSE44711	ILMN_2317581	SHANK3	0.937958932877812	8.5737098468058	2.72160218892996	-3.02490572381445	0.014635364010302	0.272742767835766
GSE4707	A_23_P200203	ECHDC2	-0.137958	-0.139141428571429	-2.77564765993739	-2.91837425761465	0.0146356696966933	0.302624224437662
GSE4707	A_23_P141764	NAPG	0.14347	0.0805285714285714	2.77559057950088	-2.91847336979021	0.0146373251510991	0.302624224437662
GSE25906	ILMN_1731809	COL4A6	0.0755147725522898	5.6221234861	2.51309463263853	-3.22247588704609	0.0146396592344708	0.248455742294154
GSE4707	A_32_P919718	TMEM105	0.067937	-0.0219485714285714	2.77540533295824	-2.91879502121499	0.0146426989526403	0.302624224437662
GSE25906	ILMN_1694027	SESN3	-0.173474325591067	6.51573972476667	-2.5129534672677	-3.22278571323006	0.0146449533035135	0.248455742294154
GSE4707	A_23_P24097	C10orf128	-0.19697	-0.0932628571428571	-2.77530962773098	-2.91896119632553	0.0146454760105077	0.302624224437662
GSE4707	A_32_P187599	SERBP1	0.192491	-0.0228564285714286	2.7752469744821	-2.91906998183907	0.0146472942841412	0.302624224437662
GSE74341	A_33_P3317593	AP1B1	0.275766666666667	-0.38484	2.61816263884775	-3.27006551061667	0.0146511445162602	0.0774082352192988
GSE74341	A_19_P00316238	STMN1	0.406633333333333	-0.28132	2.61805287102237	-3.27029143794273	0.0146548419231454	0.0774196642719601
GSE25906	ILMN_1719972	PLXNA3	0.169568966284376	7.3759340994	2.5126199263788	-3.22351770489236	0.0146574688265947	0.248509310966374
GSE25906	ILMN_1734857	GNA14	-0.18733154439248	6.30379838043333	-2.51249928673143	-3.22378244249856	0.0146619979915065	0.248509310966374
GSE14722	205501_at	PDE10A	-0.309278233499996	5.1177318913913	-2.61876704401124	-2.99121762686158	0.0146622953788686	0.656977335418784
GSE74341	A_23_P161624	FOSL1	0.2072	0.15412	2.61781241234541	-3.27078633843283	0.01466294454936	0.0774543607086572
GSE14722	201899_s_at	UBE2A	-0.310913510257571	9.2437669826087	-2.61873922316878	-2.99127151241985	0.0146632322066184	0.656977335418784
GSE74341	A_32_P209208	CAPS2	-0.261033333333333	-0.01072	-2.61762797405002	-3.27116592320986	0.0146691623156126	0.0774730515222023
GSE44711	ILMN_1702218	POLI	1.08322570252775	2.78735391344637	2.72048854706585	-3.02696980776546	0.0146693396314921	0.272852491773931
GSE74341	A_24_P67189	SPEM1	0.194466666666667	0.07148	2.61757084490796	-3.27128349527946	0.0146710887469019	0.0774730515222023
GSE44711	ILMN_1812233	KALRN	-0.923807563972596	0.490864012958812	-2.72040125692244	-3.02713158380163	0.0146720059285365	0.272852491773931
GSE25906	ILMN_1788531	SIT1	-0.0765405590834281	5.84083816	-2.5121679110701	-3.22450957717738	0.0146744453083775	0.248633196243833
GSE74341	A_23_P383325	CCDC110	-0.1332	0.01628	-2.6174495111569	-3.27153319599716	0.0146751809820379	0.0774784455655573
GSE60438	ILMN_1723607	GPHN	0.0708403476190691	7.0433758961039	2.49634095880263	-3.07184891223123	0.0146754614083913	0.542993481681178
GSE4707	A_32_P103945	B4GALT4	0.174215	0.0345642857142857	2.77426004107385	-2.92078353046494	0.0146759653255511	0.302879409250038
GSE74341	A_19_P00806947	PCNA	-0.3299	0.05096	-2.61728113493412	-3.27187969777149	0.0146808615880845	0.0774841164583118
GSE60438	ILMN_1798000	PSG1	0.709113585714302	7.39933628571429	2.4961722913697	-3.07220937027189	0.0146819087265176	0.542993481681178
GSE4707	A_24_P162515	DKFZp547J222	-0.150143	0.044255	-2.77405553183655	-2.9211385890791	0.014681913282602	0.302879409250038
GSE44711	ILMN_1674817	C1orf115	0.999616875379498	9.78742250543165	2.71991511332144	-3.02803252795456	0.0146868638114861	0.272852491773931
GSE74341	A_23_P408830	CAMKK2	-0.272733333333333	0.00976	-2.6170705895138	-3.27231296204983	0.0146879677682124	0.0775135149047831
GSE44711	ILMN_3272074	GABPB1	1.45966848973535	2.9196364516295	2.71981371570615	-3.02822043582125	0.0146899646219453	0.272852491773931
GSE44711	ILMN_1721138	GRPEL2	0.439616458323508	7.78109594605707	2.71981272128316	-3.02822227865253	0.0146899950352138	0.272852491773931
GSE74341	A_21_P0014170	LOC100506885	0.211533333333333	0.11192	2.61697593504118	-3.27250773741818	0.0146911635249051	0.0775216972776341
GSE60438	ILMN_1721354	KRT6B	-0.0564871666666438	6.6815518961039	-2.49591933602897	-3.0727499211794	0.0146915827235675	0.542993481681178
GSE74341	A_33_P3252630	ZNF254	-0.2016	0.20284	-2.6169303355323	-3.27260156845985	0.0146927033027204	0.0775216972776341
GSE74341	A_23_P53198	DGAT2	-0.3529	0.04956	-2.61686484220477	-3.27273633381578	0.0146949151069927	0.0775216972776341
GSE74341	A_33_P3223759	MED13	0.296566666666667	0.14444	2.61679721106655	-3.27287549615236	0.0146971994343293	0.0775216972776341
GSE74341	A_33_P3277437	ERI2	-0.317	0.4048	-2.61671053733327	-3.27305383885442	0.0147001274339201	0.0775290374760115
GSE35574	ILMN_1707123	DDX19B	-0.0739027137398125	5.96285532497872	-2.4852713743517	-3.19891402409177	0.0147005224199537	0.346571803722067
GSE35574	ILMN_1742218	PITX2	-0.0765010990898158	5.84624827487234	-2.48520351258079	-3.19906483116274	0.0147031493637022	0.346571803722067
GSE25906	ILMN_1708502	AFF4	-0.197044043178618	7.67035752125	-2.51135923610091	-3.22628372261065	0.0147048612858258	0.249050660137757
GSE74341	ens|ENST00000410015|tc|THC2613185	KYNU	0.681233333333333	0.12324	2.61655080067861	-3.27338250953409	0.0147055250607797	0.0775493996882712
GSE35574	ILMN_1717677	ZFHX2	0.0828566783259284	5.66764139293617	2.48509480388227	-3.19930640360136	0.014707358376785	0.346571803722067
GSE35574	ILMN_1805765	CMYA5	0.232848424687035	6.9283923945	2.48501822430223	-3.19947657320005	0.0147103240535415	0.346571803722067
GSE25906	ILMN_1803772	POLD4	0.269113307121037	6.75803702933333	2.51108341015418	-3.2268887501314	0.0147152486998426	0.249050660137757
GSE44711	ILMN_1812327	RNF19A	0.925614156989219	5.6372366980378	2.71890573429409	-3.02990298025004	0.0147177593725536	0.273119581788085
GSE74341	A_24_P914495	MARK2	0.2256	-0.14144	2.61615518109511	-3.27419647939435	0.0147189013209067	0.0776118284697589
GSE25906	ILMN_1709399	SLC25A34	0.239007461763808	6.84089405155	2.51096602982594	-3.22714620912006	0.0147196711716054	0.249050660137757
GSE60438	ILMN_3234513	LOC728416	-0.124303571428553	7.49096851948052	-2.49514007430442	-3.07441486978477	0.0147214207366989	0.542993481681178
GSE74341	A_23_P434890	CARD10	0.453033333333333	-0.37168	2.61604672983874	-3.27441960102539	0.0147225701395478	0.0776230628337539
GSE25906	ILMN_1692770	LARP1	-0.124175392391308	10.5020184779167	-2.51054859266391	-3.22806172682629	0.0147354084411949	0.249196190770056
GSE35574	ILMN_1799289	MRPL55	0.0541813898898145	5.6869928137234	2.48434610960122	-3.20096990198576	0.0147363758401208	0.346756971289156
GSE25906	ILMN_1794715	GPR137B	-0.167743696424203	8.04196147565	-2.51046472725377	-3.22824564461379	0.0147385719773486	0.249196190770056
GSE35574	ILMN_1675190	RETN	-0.207545637833334	5.8412860788617	-2.48426200769848	-3.20115673788591	0.0147396386137638	0.346756971289156
GSE60438	ILMN_1716592	ABCG5	0.0590201142857349	6.96507475324675	2.49446283445106	-3.07586148744511	0.01474739653243	0.542993481681178
GSE60438	ILMN_1714858	PCDHGC4	-0.0517784238095009	6.92261037662338	-2.49443111303363	-3.07592923788468	0.0147486142286018	0.542993481681178
GSE74341	A_23_P210015	PTPN18	-0.242133333333333	-0.25888	-2.61509531940959	-3.27637675800829	0.0147547921889824	0.0777766973195894
GSE44711	ILMN_1765085	TRMT6	1.19691601625753	3.15660169917321	2.71765790215246	-3.03221497403053	0.0147560399100635	0.273321725724186
GSE35574	ILMN_1730706	FOSB	0.316700227975002	8.87847765604255	2.48381517165417	-3.20214931053447	0.0147569846820349	0.346892642091513
GSE44711	ILMN_1783131	SAMD13	1.46707607364867	1.74055229302487	2.71761727151783	-3.03229024868095	0.014757287967872	0.273321725724186
GSE4707	A_32_P114574	CACYBP	0.2856785	0.0392985714285714	2.77145745505505	-2.92564871331161	0.0147576805713365	0.303664535243245
GSE4707	A_32_P229065	TIPRL	0.269115	-0.063525	2.77143987704703	-2.92567922448183	0.0147581944906529	0.303664535243245
GSE25906	ILMN_1799569	LOC440895	0.208246395099883	6.61619924816667	2.50984237223163	-3.22961032217333	0.0147620673674992	0.24934296797602
GSE44711	ILMN_1668651	FOXE1	-1.16355242002447	1.67143653401959	-2.71739605139067	-3.03270008702647	0.0147640850012685	0.273321725724186
GSE74341	A_23_P42649	POLR2J	0.2035	0.0394	2.6148140581511	-3.27695526720501	0.0147643304462367	0.077801785400827
GSE25906	ILMN_1726520	TDP1	0.125952912099882	6.28132954701667	2.50976655448201	-3.22977655404101	0.0147649319790929	0.24934296797602
GSE25906	ILMN_1764271	NXPH1	-0.0749299550082263	5.59457096306667	-2.50968896239495	-3.22994667200613	0.014767864150016	0.24934296797602
GSE35574	ILMN_1681608	ZNF100	0.0498960158537027	5.52790888853191	2.48337670666667	-3.20312313716096	0.0147740235515195	0.346892642091513
GSE74341	A_33_P3358731	PCSK5	-0.4426	-0.13476	-2.61448419542079	-3.27763369733988	0.0147755242290084	0.0778323622469824
GSE44711	ILMN_1736218	CHRNB3	1.2944283471601	1.08606585057879	2.71702002595001	-3.03339669554056	0.0147756453584371	0.273391056861349
GSE74341	A_33_P3376321	ANK1	-0.1374	-0.16964	-2.61447816460238	-3.27764610050374	0.0147757289565329	0.0778323622469824
GSE74341	A_33_P3399492	SDHA	0.337533333333333	0.06932	2.61429293447991	-3.27802704256757	0.0147820182322402	0.0778470260942708
GSE74341	A_33_P3417113	NPSR1	-0.1297	-0.18532	-2.61416143942985	-3.27829746452967	0.0147864845113279	0.0778530384354005
GSE74341	A_33_P3342663	ADAM33	-0.149733333333333	0.00756	-2.6141526015248	-3.27831563956842	0.0147867847392678	0.0778530384354005
GSE4707	A_23_P122041	PPP2CA	0.1558475	0.0607521428571429	2.77044971174444	-2.92739783963651	0.0147871716125403	0.303664535243245
GSE74341	A_33_P3264364	DNM3	-0.291033333333333	0.17088	-2.61412306048278	-3.27837639009338	0.0147877883041361	0.0778530384354005
GSE4707	A_23_P148969	LRRC40	0.18594	0.0388642857142857	2.77042244895614	-2.92744515724025	0.0147879702395336	0.303664535243245
GSE4707	A_23_P82823	PINX1	0.141188	-0.0576264285714286	2.77020333906666	-2.927825442925	0.0147943902968649	0.303664535243245
GSE44711	ILMN_1655611	TSHZ2	-1.41229621210489	4.10714300778254	-2.71639782555843	-3.03454928435071	0.0147947931020141	0.2734534967762
GSE44711	ILMN_1804935	VNN3	1.20753490316062	2.94044093802821	2.71637070643132	-3.03459951883801	0.0147956282142096	0.2734534967762
GSE60438	ILMN_1655637	UPK1A	-0.0549583095237898	6.78035568831169	-2.49320163536215	-3.0785545934942	0.0147958800829708	0.542993481681178
GSE74341	A_33_P3301381	RBM43	0.542133333333333	-0.00772000000000001	2.61375998803364	-3.27912300940056	0.0148001277510275	0.0778854986518248
GSE35574	ILMN_1754378	GAS5	-0.0505596780499982	5.62194494711702	-2.48263867672757	-3.2047619567204	0.0148027433748512	0.347023187746437
GSE25906	ILMN_1703686	BRF1	0.159172168596942	6.5623491068	2.50876340289026	-3.23197560378277	0.0148028812101262	0.249585861239723
GSE60438	ILMN_1683243	VPS45	-0.100128866666644	8.43061497402597	-2.49300964279203	-3.07896446539282	0.0148032732881895	0.542993481681178
GSE44711	ILMN_1671777	FGF13	-0.750891923052774	6.83918365535664	-2.71607235103885	-3.03515217015253	0.0148048188229284	0.273470234453256
GSE44711	ILMN_1748077	DDX59	0.482738760814907	7.75227800097192	2.71594487706374	-3.03538828708374	0.0148087472321278	0.273470234453256
GSE4707	A_23_P128073	SMARCC2	-0.0851012	0.0275884285714286	-2.76965201838624	-2.92878228063416	0.0148105563485742	0.303843515235582
GSE35574	ILMN_1695199	HIST1H4H	-0.232292142163891	7.10036309468085	-2.48232230099148	-3.20546434949146	0.0148150701718727	0.347023187746437
GSE25906	ILMN_1698313	CPM	0.123192910407758	6.18662984301667	2.50831917417637	-3.23294919039803	0.0148197145070803	0.249668034646301
GSE74341	A_24_P228611	FER1L4	0.483733333333333	0.06164	2.61305244796401	-3.2805778219384	0.0148242019453871	0.0779796600196104
GSE44711	ILMN_1681890	DYNLT3	-0.513748945879468	7.68844263954971	-2.71535933604841	-3.03647282140127	0.0148268049128561	0.273534080474056
GSE74341	A_23_P24633	THYN1	-0.272833333333333	0.165	-2.61289918255132	-3.28089293035044	0.014829421644257	0.077998986346935
GSE35574	ILMN_1694419	KRTAP8-1	-0.0666333377648147	5.6093341815	-2.48194753926492	-3.20629626544473	0.0148296837233556	0.347023187746437
GSE44711	ILMN_3239181	ITPRIP	0.693348448909084	8.66701353357694	2.71523064952425	-3.03671116274476	0.0148307763495503	0.273534080474056
GSE14722	201591_s_at	NISCH	-0.171217683075753	9.43393897482609	-2.61375571739258	-3.00091900953168	0.0148319491447225	0.661809526427179
GSE74341	A_23_P94301	TSTA3	0.223333333333333	-0.0526	2.61281460057231	-3.28106682354342	0.0148323029531129	0.078006010590931
GSE60438	ILMN_1728734	PSG5	0.969748847619078	8.95589774025974	2.49217414963086	-3.08074779485433	0.0148354849239365	0.542993481681178
GSE44711	ILMN_1800082	B3GNT3	1.33223200628999	4.41586642125614	2.71500063268319	-3.03713716908888	0.0148378775188673	0.273534080474056
GSE44711	ILMN_1779522	ZNF347	1.27140012896863	2.88387598488801	2.71495940987359	-3.03721351513453	0.0148391505104095	0.273534080474056
GSE25906	ILMN_1800096	MPST	0.107618304116333	6.27921030565	2.50779785660265	-3.23409155109529	0.0148394910005422	0.249767989396952
GSE74341	A_23_P396724	LRRC43	0.1296	0.20276	2.61257229796611	-3.28156495913113	0.0148405599509919	0.0780328726091129
GSE74341	A_32_P222961	SPIN4	0.308066666666667	-0.21776	2.61256245360729	-3.28158519701739	0.0148408955099585	0.0780328726091129
GSE4707	A_23_P68868	TUG1	-0.123588	0.00929785714285714	-2.7685173109479	-2.93075146884801	0.0148438828621692	0.30389091885366
GSE4707	A_23_P100196	USP10	0.15164	-0.124935714285714	2.76848575334301	-2.93080623170768	0.0148448107562783	0.30389091885366
GSE74341	A_21_P0012566	LOC285484	-0.1643	-0.15928	-2.61243458787813	-3.28184805758841	0.0148452546382669	0.0780359093327066
GSE14722	206549_at	INSL4	0.709284087196977	10.0901382545217	2.61324830239084	-3.00190075485102	0.0148492289691786	0.661809526427179
GSE4707	A_32_P100258	FLJ37453	-0.106858	-0.0152271428571429	-2.76819509121431	-2.93131061960787	0.0148533598050114	0.30389091885366
GSE74341	A_33_P3463355	LOC286121	0.165166666666667	0.0642	2.61219366131479	-3.28234332386426	0.0148534714205728	0.0780589587733964
GSE74341	A_23_P129659	ZNF689	-0.268	0.017	-2.61216629814603	-3.28239957197417	0.0148544049076518	0.0780589587733964
